word	length	score	band	rarity	unique_ratio	repetition_ratio	unpredictability	shortness
effacer	7	-0.071453	medium	3.029455	0.714286	0.285714	2.503262	0.142857
également	9	-0.071888	medium	2.956188	0.888889	0.111111	2.100459	0.111111
monteur	7	-0.072043	medium	2.740543	1.000000	0.000000	1.929699	0.142857
impasse	7	-0.072137	medium	2.756074	0.857143	0.142857	2.497965	0.142857
assemblée	9	-0.072175	medium	2.939964	0.777778	0.222222	2.604055	0.111111
prononcé	8	-0.073286	medium	3.037770	0.750000	0.250000	2.429586	0.125000
glisser	7	-0.073484	medium	2.808297	0.857143	0.142857	2.381776	0.142857
environ	7	-0.073932	medium	2.789404	0.857143	0.142857	2.422461	0.142857
distinguer	10	-0.074806	medium	2.831574	0.900000	0.100000	2.382837	0.100000
personnalité	12	-0.075751	medium	2.795698	0.916667	0.083333	2.480918	0.083333
explorer	8	-0.075977	medium	2.979201	0.750000	0.250000	2.553836	0.125000
central	7	-0.077474	medium	2.678804	1.000000	0.000000	2.056933	0.142857
paradis	7	-0.078502	medium	2.823365	0.857143	0.142857	2.341576	0.142857
provenant	9	-0.080167	medium	2.847755	0.888889	0.111111	2.325739	0.111111
coupon	6	-0.080269	medium	2.993955	0.833333	0.166667	1.935894	0.166667
fabrication	11	-0.080536	medium	3.031059	0.818182	0.181818	2.332931	0.090909
détection	9	-0.080614	medium	2.878981	0.888889	0.111111	2.256781	0.111111
organiser	9	-0.080844	medium	2.762667	0.888889	0.111111	2.510907	0.111111
vitamine	8	-0.080844	medium	2.852467	0.875000	0.125000	2.296989	0.125000
allumage	8	-0.080858	medium	2.976374	0.750000	0.250000	2.552981	0.125000
empire	6	-0.082185	medium	2.701313	0.833333	0.166667	2.573338	0.166667
plante	6	-0.082692	medium	2.716622	1.000000	0.000000	1.836341	0.166667
battre	6	-0.084413	medium	2.829372	0.833333	0.166667	2.289973	0.166667
monter	6	-0.084899	medium	2.712023	1.000000	0.000000	1.843219	0.166667
africain	8	-0.085470	medium	2.927117	0.750000	0.250000	2.654090	0.125000
religion	8	-0.085843	medium	2.831847	0.875000	0.125000	2.334890	0.125000
mutation	8	-0.086064	medium	2.808225	0.875000	0.125000	2.386249	0.125000
florence	8	-0.086562	medium	2.831317	0.875000	0.125000	2.335014	0.125000
décoration	10	-0.087138	medium	2.932249	0.900000	0.100000	2.144813	0.100000
séparation	10	-0.087829	medium	2.857047	0.900000	0.100000	2.308333	0.100000
piscine	7	-0.087946	medium	2.744882	0.857143	0.142857	2.499654	0.142857
collectif	9	-0.089136	medium	2.990923	0.777778	0.222222	2.468117	0.111111
question	8	-0.090234	medium	2.883000	1.000000	0.000000	1.689574	0.125000
loisir	6	-0.090856	medium	2.703882	0.833333	0.166667	2.555214	0.166667
chaleureux	10	-0.091067	medium	3.105739	0.800000	0.200000	2.181274	0.100000
boulangerie	11	-0.091670	medium	2.901609	0.909091	0.090909	2.216739	0.090909
orient	6	-0.092140	medium	2.563840	1.000000	0.000000	2.156954	0.166667
chanson	7	-0.093029	medium	3.003966	0.857143	0.142857	1.925536	0.142857
aéronautique	12	-0.093238	medium	2.931480	0.833333	0.166667	2.510045	0.083333
certains	8	-0.093512	medium	2.624789	1.000000	0.000000	2.249728	0.125000
motion	6	-0.094092	medium	2.851598	0.833333	0.166667	2.227394	0.166667
chemise	7	-0.095171	medium	2.912718	0.857143	0.142857	2.122067	0.142857
complètement	12	-0.096180	medium	3.115075	0.750000	0.250000	2.455545	0.083333
avancer	7	-0.096553	medium	2.839321	0.857143	0.142857	2.280645	0.142857
faciliter	9	-0.096575	medium	2.860539	0.888889	0.111111	2.274112	0.111111
grille	6	-0.096639	medium	2.915298	0.833333	0.166667	2.084368	0.166667
prévention	10	-0.097043	medium	2.962227	0.900000	0.100000	2.064949	0.100000
multicolore	11	-0.097791	medium	2.830847	0.818182	0.181818	2.746051	0.090909
soutien	7	-0.098129	medium	2.600085	1.000000	0.000000	2.199363	0.142857
service	7	-0.098515	medium	2.742199	0.857143	0.142857	2.490286	0.142857
démontrer	9	-0.102989	medium	2.904180	0.888889	0.111111	2.169391	0.111111
location	8	-0.103215	medium	2.799872	0.875000	0.125000	2.379794	0.125000
législation	11	-0.103660	medium	2.976333	0.818182	0.181818	2.419311	0.090909
supérieur	9	-0.103785	medium	2.854726	0.777778	0.222222	2.744951	0.111111
avenue	6	-0.104032	medium	2.704393	0.833333	0.166667	2.535099	0.166667
partout	7	-0.104384	medium	2.825627	0.857143	0.142857	2.299311	0.142857
tranquille	10	-0.106401	medium	2.881550	0.900000	0.100000	2.227952	0.100000
réaliser	8	-0.106844	medium	2.738811	0.875000	0.125000	2.508142	0.125000
brillant	8	-0.107812	medium	2.940677	0.875000	0.125000	2.065130	0.125000
affaire	7	-0.108059	medium	3.025376	0.714286	0.285714	2.459405	0.142857
publicitaire	12	-0.108706	medium	2.902838	0.833333	0.166667	2.550401	0.083333
philosophie	11	-0.109553	medium	3.114087	0.636364	0.363636	2.876119	0.090909
honneur	7	-0.109593	medium	2.874461	0.857143	0.142857	2.184966	0.142857
meubles	7	-0.110253	medium	2.898937	0.857143	0.142857	2.130470	0.142857
hauteur	7	-0.110750	medium	2.879478	0.857143	0.142857	2.172322	0.142857
description	11	-0.110831	medium	2.783578	0.909091	0.090909	2.447326	0.090909
capitale	8	-0.110941	medium	2.768093	0.875000	0.125000	2.438177	0.125000
cimetière	9	-0.112088	medium	3.023001	0.777778	0.222222	2.364847	0.111111
mandat	6	-0.112628	medium	2.882983	0.833333	0.166667	2.132010	0.166667
marron	6	-0.113514	medium	2.812316	0.833333	0.166667	2.285327	0.166667
balance	7	-0.114474	medium	2.922763	0.857143	0.142857	2.072261	0.142857
circuit	7	-0.115529	medium	2.867919	0.714286	0.285714	2.793097	0.142857
maigrir	7	-0.116573	medium	3.005549	0.714286	0.285714	2.490504	0.142857
corruption	10	-0.117316	medium	2.856584	0.800000	0.200000	2.688495	0.100000
quartier	8	-0.117490	medium	2.864906	0.875000	0.125000	2.216937	0.125000
convaincu	9	-0.118462	medium	2.998806	0.777778	0.222222	2.408590	0.111111
tunnel	6	-0.118580	medium	2.634093	0.833333	0.166667	2.667916	0.166667
visibilité	10	-0.118911	medium	3.124366	0.700000	0.300000	2.522041	0.100000
luminaire	9	-0.120098	medium	2.721907	0.888889	0.111111	2.543476	0.111111
vingtaine	9	-0.120438	medium	2.924778	0.777778	0.222222	2.567687	0.111111
extrêmement	11	-0.121681	medium	3.250617	0.636364	0.363636	2.559950	0.090909
solution	8	-0.122215	medium	2.749217	0.875000	0.125000	2.463214	0.125000
globalement	11	-0.122336	medium	2.987270	0.818182	0.181818	2.368457	0.090909
plainte	7	-0.122487	medium	2.704893	1.000000	0.000000	1.934955	0.142857
quitte	6	-0.122950	medium	2.951754	0.833333	0.166667	1.966677	0.166667
dépenser	8	-0.123958	medium	2.810207	0.875000	0.125000	2.327276	0.125000
récupérer	9	-0.124109	medium	3.052162	0.666667	0.333333	2.752239	0.111111
recueil	7	-0.124311	medium	2.620221	0.857143	0.142857	2.719939	0.142857
enrichir	8	-0.124484	medium	2.868012	0.750000	0.250000	2.727140	0.125000
preuve	6	-0.125505	medium	2.852457	0.833333	0.166667	2.180221	0.166667
courant	7	-0.125577	medium	2.796070	1.000000	0.000000	1.731035	0.142857
catastrophe	11	-0.126014	medium	2.883930	0.818182	0.181818	2.589228	0.090909
idéalement	10	-0.126310	medium	2.814981	0.900000	0.100000	2.344878	0.100000
compositeur	11	-0.126383	medium	2.844867	0.909091	0.090909	2.290822	0.090909
actrice	7	-0.128618	medium	2.724475	0.857143	0.142857	2.485657	0.142857
maladie	7	-0.129026	medium	2.785924	0.857143	0.142857	2.350636	0.142857
cuisson	7	-0.129426	medium	2.773227	0.857143	0.142857	2.377839	0.142857
montre	6	-0.129889	medium	2.712023	1.000000	0.000000	1.778349	0.166667
opportunité	11	-0.130645	medium	2.975123	0.727273	0.272727	2.766383	0.090909
considérant	11	-0.131554	medium	2.884297	0.909091	0.090909	2.197106	0.090909
routine	7	-0.132190	medium	2.613529	1.000000	0.000000	2.120841	0.142857
autres	6	-0.132878	medium	2.554535	1.000000	0.000000	2.118571	0.166667
apparaître	10	-0.135855	medium	3.292845	0.600000	0.400000	2.550700	0.100000
caramel	7	-0.135896	medium	2.789564	0.857143	0.142857	2.332769	0.142857
sorcier	7	-0.136016	medium	2.648780	0.857143	0.142857	2.640586	0.142857
enfant	6	-0.136930	medium	2.819832	0.833333	0.166667	2.235122	0.166667
finance	7	-0.136979	medium	2.881443	0.857143	0.142857	2.130206	0.142857
économiser	10	-0.137033	medium	2.882859	0.900000	0.100000	2.180922	0.100000
milliard	8	-0.137743	medium	2.898017	0.750000	0.250000	2.642381	0.125000
exposition	10	-0.137884	medium	2.960114	0.800000	0.200000	2.432350	0.100000
moderne	7	-0.138396	medium	2.690814	0.857143	0.142857	2.545196	0.142857
injection	9	-0.139343	medium	2.969195	0.777778	0.222222	2.443260	0.111111
cannabis	8	-0.140715	medium	2.925980	0.750000	0.250000	2.576923	0.125000
immeuble	8	-0.140843	medium	2.987071	0.750000	0.250000	2.443089	0.125000
histoire	8	-0.141174	medium	2.797844	0.875000	0.125000	2.329498	0.125000
commercial	10	-0.141735	medium	2.919934	0.800000	0.200000	2.514699	0.100000
peindre	7	-0.142001	medium	2.660105	0.857143	0.142857	2.607178	0.142857
présidence	10	-0.142070	medium	2.840387	0.900000	0.100000	2.266574	0.100000
boitier	7	-0.142323	medium	2.828675	0.857143	0.142857	2.237939	0.142857
associer	8	-0.144480	medium	2.628836	0.875000	0.125000	2.694464	0.125000
tutoriel	8	-0.144591	medium	2.655904	0.875000	0.125000	2.635090	0.125000
ranger	6	-0.144706	medium	2.810908	0.833333	0.166667	2.243432	0.166667
urgence	7	-0.145043	medium	2.827420	0.857143	0.142857	2.236762	0.142857
parallèle	9	-0.148640	medium	3.108163	0.666667	0.333333	2.594354	0.111111
invisible	9	-0.148719	medium	2.957334	0.777778	0.222222	2.455688	0.111111
polonais	8	-0.148857	medium	2.809794	0.875000	0.125000	2.292279	0.125000
possibilité	11	-0.149819	medium	3.027624	0.727273	0.272727	2.623882	0.090909
espérance	9	-0.150595	medium	2.786306	0.888889	0.111111	2.358622	0.111111
mourir	6	-0.150652	medium	2.862698	0.833333	0.166667	2.121558	0.166667
pratiquer	9	-0.150707	medium	2.933698	0.888889	0.111111	2.036013	0.111111
calculer	8	-0.150994	medium	2.820164	0.750000	0.250000	2.793592	0.125000
énormément	10	-0.152005	medium	3.033892	0.700000	0.300000	2.672253	0.100000
probablement	12	-0.153453	medium	3.010637	0.833333	0.166667	2.250054	0.083333
compromis	9	-0.153670	medium	3.030630	0.777778	0.222222	2.288204	0.111111
environs	8	-0.153798	medium	2.759995	0.875000	0.125000	2.394097	0.125000
réservoir	9	-0.154916	medium	2.888518	0.777778	0.222222	2.597300	0.111111
trouver	7	-0.157038	medium	2.828747	0.857143	0.142857	2.216566	0.142857
vision	6	-0.157790	medium	2.907828	0.833333	0.166667	2.012538	0.166667
exemplaire	10	-0.158241	medium	2.907568	0.800000	0.200000	2.517951	0.100000
accent	6	-0.160095	medium	2.741517	0.833333	0.166667	2.373048	0.166667
langage	7	-0.160397	medium	3.065804	0.714286	0.285714	2.295497	0.142857
habitant	8	-0.161416	medium	3.089910	0.750000	0.250000	2.188450	0.125000
bancaire	8	-0.161697	medium	2.850016	0.875000	0.125000	2.185771	0.125000
record	6	-0.162615	medium	2.771457	0.833333	0.166667	2.303918	0.166667
supprimer	9	-0.163228	medium	2.871914	0.777778	0.222222	2.621641	0.111111
considérer	10	-0.163380	medium	2.841924	0.900000	0.100000	2.232483	0.100000
croire	6	-0.163830	medium	2.664554	0.833333	0.166667	2.536032	0.166667
convertir	9	-0.163891	medium	2.830258	0.888889	0.111111	2.243297	0.111111
autonomie	9	-0.165404	medium	2.729258	0.888889	0.111111	2.462070	0.111111
limite	6	-0.165970	medium	2.727412	0.833333	0.166667	2.395435	0.166667
performance	11	-0.166007	medium	2.904346	0.818182	0.181818	2.486901	0.090909
dossier	7	-0.166609	medium	2.633656	0.857143	0.142857	2.629560	0.142857
propos	6	-0.167917	medium	2.965041	0.666667	0.333333	2.575549	0.166667
lutter	6	-0.168363	medium	2.633802	0.833333	0.166667	2.596771	0.166667
hausse	6	-0.168791	medium	2.838934	0.833333	0.166667	2.147393	0.166667
quitter	7	-0.169036	medium	2.908395	0.857143	0.142857	2.025021	0.142857
sauvegarde	10	-0.169291	medium	2.899381	0.800000	0.200000	2.519929	0.100000
parents	7	-0.169404	medium	2.651447	1.000000	0.000000	1.984230	0.142857
documentaire	12	-0.170356	medium	2.743669	0.916667	0.083333	2.458334	0.083333
domestique	10	-0.171956	medium	2.916174	0.900000	0.100000	2.057684	0.100000
faille	6	-0.172072	medium	2.907545	0.833333	0.166667	1.992565	0.166667
audition	8	-0.172117	medium	2.772692	0.875000	0.125000	2.339908	0.125000
principal	9	-0.172960	medium	2.928768	0.777778	0.222222	2.483229	0.111111
outillage	9	-0.173351	medium	2.868839	0.888889	0.111111	2.145254	0.111111
carburant	9	-0.173622	medium	2.937543	0.777778	0.222222	2.463078	0.111111
éternel	7	-0.174023	medium	2.682946	0.857143	0.142857	2.511039	0.142857
librement	9	-0.175864	medium	2.826797	0.888889	0.111111	2.233604	0.111111
annuler	7	-0.175935	medium	2.623577	0.857143	0.142857	2.638162	0.142857
charpente	9	-0.176355	medium	2.858225	0.888889	0.111111	2.164144	0.111111
partir	6	-0.176507	medium	2.778248	0.833333	0.166667	2.269029	0.166667
universel	9	-0.178123	medium	2.713543	0.888889	0.111111	2.478111	0.111111
financer	8	-0.178298	medium	2.852293	0.875000	0.125000	2.156854	0.125000
parcours	8	-0.178774	medium	2.865906	0.875000	0.125000	2.126387	0.125000
thriller	8	-0.179374	medium	2.864549	0.750000	0.250000	2.655571	0.125000
commande	8	-0.179629	medium	2.952923	0.875000	0.125000	1.934789	0.125000
annexe	6	-0.180712	medium	2.867608	0.666667	0.333333	2.770252	0.166667
démission	9	-0.181034	medium	2.954291	0.777778	0.222222	2.415753	0.111111
entraîneur	10	-0.181290	medium	3.098517	0.700000	0.300000	2.488648	0.100000
sortir	6	-0.181442	medium	2.661024	0.833333	0.166667	2.518362	0.166667
housse	6	-0.183607	medium	2.876693	0.833333	0.166667	2.043426	0.166667
vanille	7	-0.183725	medium	2.839205	0.857143	0.142857	2.155207	0.142857
armoire	7	-0.184670	medium	2.686657	0.857143	0.142857	2.487570	0.142857
parent	6	-0.185668	medium	2.667666	1.000000	0.000000	1.794961	0.166667
solidaire	9	-0.186276	medium	2.671256	0.888889	0.111111	2.558865	0.111111
spécialiste	11	-0.186680	medium	2.840499	0.818182	0.181818	2.596768	0.090909
totalité	8	-0.186747	medium	2.865544	0.750000	0.250000	2.642764	0.125000
menthe	6	-0.187932	medium	2.874055	0.833333	0.166667	2.042961	0.166667
plaisir	7	-0.188529	medium	2.782968	0.857143	0.142857	2.271308	0.142857
varier	6	-0.188669	medium	2.771071	0.833333	0.166667	2.267193	0.166667
nécessité	9	-0.188895	medium	2.911496	0.777778	0.222222	2.498039	0.111111
localiser	9	-0.189862	medium	2.706723	0.888889	0.111111	2.476104	0.111111
admission	9	-0.191185	medium	2.803406	0.777778	0.222222	2.731202	0.111111
lavable	7	-0.191187	medium	3.086632	0.714286	0.285714	2.205538	0.142857
collier	7	-0.191288	medium	2.746147	0.857143	0.142857	2.347882	0.142857
berger	6	-0.192694	medium	3.004000	0.666667	0.333333	2.454595	0.166667
puissant	8	-0.192774	medium	2.756685	0.875000	0.125000	2.345141	0.125000
producteur	10	-0.193197	medium	2.860720	0.800000	0.200000	2.570037	0.100000
gouvernance	11	-0.193645	medium	2.909007	0.818182	0.181818	2.436853	0.090909
entraîner	9	-0.194117	medium	3.119279	0.666667	0.333333	2.504467	0.111111
rémunération	12	-0.194854	medium	2.969528	0.750000	0.250000	2.631680	0.083333
reconnu	7	-0.195047	medium	2.705331	0.857143	0.142857	2.431755	0.142857
sommaire	8	-0.195059	medium	2.779514	0.875000	0.125000	2.291904	0.125000
acoustique	10	-0.195061	medium	2.918615	0.900000	0.100000	2.019030	0.100000
acquisition	11	-0.195842	medium	2.931395	0.818182	0.181818	2.384707	0.090909
rapport	7	-0.196073	medium	2.904129	0.714286	0.285714	2.597749	0.142857
manifeste	9	-0.196082	medium	2.769939	0.888889	0.111111	2.328840	0.111111
patrimoine	10	-0.196297	medium	2.760856	0.900000	0.100000	2.362372	0.100000
évidemment	10	-0.197251	medium	3.030146	0.800000	0.200000	2.193544	0.100000
envers	6	-0.197417	medium	2.655621	0.833333	0.166667	2.507148	0.166667
susceptible	11	-0.199012	medium	2.854584	0.818182	0.181818	2.548175	0.090909
abandon	7	-0.200199	medium	3.002475	0.714286	0.285714	2.376651	0.142857
comment	7	-0.201089	medium	2.919316	0.857143	0.142857	1.954915	0.142857
présence	8	-0.201133	medium	2.811676	0.875000	0.125000	2.212786	0.125000
propreté	8	-0.201279	medium	2.955699	0.750000	0.250000	2.424583	0.125000
résidence	9	-0.201296	medium	2.768870	0.888889	0.111111	2.323661	0.111111
souveraineté	12	-0.202080	medium	2.790463	0.916667	0.083333	2.310221	0.083333
conformément	12	-0.202080	medium	3.073327	0.750000	0.250000	2.394182	0.083333
plateau	7	-0.202166	medium	2.733456	0.857143	0.142857	2.359963	0.142857
valoriser	9	-0.202980	medium	2.770270	0.888889	0.111111	2.318169	0.111111
puissance	9	-0.203245	medium	2.736533	0.888889	0.111111	2.391594	0.111111
préférence	10	-0.203337	medium	3.091355	0.700000	0.300000	2.472529	0.100000
agence	6	-0.203837	medium	2.802564	0.833333	0.166667	2.176428	0.166667
passionné	9	-0.204788	medium	2.875829	0.777778	0.222222	2.553151	0.111111
britannique	11	-0.205054	medium	2.970030	0.818182	0.181818	2.286905	0.090909
sociologie	10	-0.205363	medium	2.880761	0.700000	0.300000	2.930317	0.100000
épaisseur	9	-0.205585	medium	2.807789	0.888889	0.111111	2.232334	0.111111
indice	6	-0.206966	medium	2.741991	0.833333	0.166667	2.304430	0.166667
caractère	9	-0.207218	medium	3.062027	0.666667	0.333333	2.610825	0.111111
compétence	10	-0.207261	medium	2.958335	0.800000	0.200000	2.336210	0.100000
horaire	7	-0.208052	medium	2.822083	0.857143	0.142857	2.157588	0.142857
interface	9	-0.208119	medium	2.754181	0.888889	0.111111	2.345958	0.111111
occasion	8	-0.209380	medium	2.828466	0.750000	0.250000	2.691246	0.125000
élaboration	11	-0.209504	medium	2.975263	0.818182	0.181818	2.269042	0.090909
commander	9	-0.209993	medium	2.919070	0.888889	0.111111	1.982533	0.111111
rigueur	7	-0.210577	medium	2.868487	0.714286	0.285714	2.654810	0.142857
dépression	10	-0.211064	medium	2.852148	0.900000	0.100000	2.141364	0.100000
culturel	8	-0.212103	medium	2.784130	0.750000	0.250000	2.784311	0.125000
limiter	7	-0.212990	medium	2.716102	0.857143	0.142857	2.382319	0.142857
douleur	7	-0.213589	medium	2.779729	0.857143	0.142857	2.242261	0.142857
silencieux	10	-0.213845	medium	2.892626	0.800000	0.200000	2.470466	0.100000
reconnaître	11	-0.214164	medium	3.106463	0.727273	0.272727	2.358630	0.090909
relais	6	-0.214197	medium	2.553491	1.000000	0.000000	2.003605	0.166667
comparer	8	-0.214579	medium	2.867975	0.875000	0.125000	2.070233	0.125000
travers	7	-0.215575	medium	2.745306	0.857143	0.142857	2.314703	0.142857
papillon	8	-0.218340	medium	2.942541	0.750000	0.250000	2.428767	0.125000
attaque	7	-0.220089	medium	2.891813	0.714286	0.285714	2.590065	0.142857
acheteur	8	-0.220392	medium	2.811388	0.875000	0.125000	2.185647	0.125000
difficile	9	-0.221206	medium	3.126372	0.666667	0.333333	2.449889	0.111111
miniature	9	-0.221400	medium	2.691810	0.888889	0.111111	2.463255	0.111111
minier	6	-0.222469	medium	2.676697	0.833333	0.166667	2.424918	0.166667
discours	8	-0.224176	medium	2.834528	0.875000	0.125000	2.129569	0.125000
devenir	7	-0.225714	medium	2.755722	0.857143	0.142857	2.277299	0.142857
intitulé	8	-0.226062	medium	2.883342	0.750000	0.250000	2.547140	0.125000
locataire	9	-0.227033	medium	2.679872	0.888889	0.111111	2.481250	0.111111
autour	6	-0.227819	medium	2.755986	0.833333	0.166667	2.243746	0.166667
suffisamment	12	-0.227986	medium	3.028739	0.750000	0.250000	2.454374	0.083333
garage	6	-0.228768	medium	3.084392	0.666667	0.333333	2.226709	0.166667
démarrer	8	-0.229271	medium	2.903458	0.750000	0.250000	2.498507	0.125000
sentir	6	-0.230556	medium	2.521212	1.000000	0.000000	2.050633	0.166667
autonome	8	-0.232677	medium	2.741100	0.875000	0.125000	2.321701	0.125000
bracelet	8	-0.233170	medium	2.811690	0.875000	0.125000	2.166561	0.125000
disposer	8	-0.233782	medium	2.739954	0.875000	0.125000	2.322615	0.125000
rejoindre	9	-0.234074	medium	2.888894	0.777778	0.222222	2.482343	0.111111
méditation	10	-0.235157	medium	2.940590	0.800000	0.200000	2.334807	0.100000
accrocher	9	-0.235941	medium	2.998126	0.666667	0.333333	2.709205	0.111111
déroulement	11	-0.237426	medium	2.845613	0.909091	0.090909	2.129081	0.090909
concerné	8	-0.237580	medium	2.906831	0.750000	0.250000	2.479148	0.125000
implication	11	-0.238170	medium	2.896889	0.818182	0.181818	2.399164	0.090909
baisse	6	-0.239125	medium	2.788095	0.833333	0.166667	2.157201	0.166667
modification	12	-0.239890	medium	2.992528	0.750000	0.250000	2.516428	0.083333
grandeur	8	-0.241595	medium	2.881631	0.875000	0.125000	2.001406	0.125000
influence	9	-0.243256	medium	2.822125	0.777778	0.222222	2.615173	0.111111
intégralité	11	-0.243652	medium	3.063119	0.727273	0.272727	2.410936	0.090909
résistance	10	-0.243698	medium	2.749375	0.900000	0.100000	2.319144	0.100000
antiquité	9	-0.245317	medium	3.063501	0.777778	0.222222	2.084148	0.111111
population	10	-0.246029	medium	2.899102	0.800000	0.200000	2.409893	0.100000
coronavirus	11	-0.246309	medium	2.881957	0.818182	0.181818	2.420094	0.090909
merveilleux	11	-0.246787	medium	3.001390	0.727273	0.272727	2.541459	0.090909
acheter	7	-0.246950	medium	2.797063	0.857143	0.142857	2.156238	0.142857
externe	7	-0.247218	medium	2.748547	0.714286	0.285714	2.864368	0.142857
transférer	10	-0.247656	medium	2.869861	0.800000	0.200000	2.471517	0.100000
designer	8	-0.247682	medium	2.757148	0.875000	0.125000	2.264958	0.125000
affronter	9	-0.248366	medium	2.972173	0.777778	0.222222	2.279549	0.111111
applicable	10	-0.249117	medium	3.034336	0.700000	0.300000	2.531258	0.100000
immobilier	10	-0.249138	medium	2.975337	0.700000	0.300000	2.660299	0.100000
facilement	10	-0.250031	medium	2.860498	0.900000	0.100000	2.066910	0.100000
rouleau	7	-0.251496	medium	2.680787	0.857143	0.142857	2.404055	0.142857
migratoire	10	-0.252113	medium	2.847857	0.800000	0.200000	2.513229	0.100000
moment	6	-0.254804	medium	2.857920	0.833333	0.166667	1.981839	0.166667
rupture	7	-0.254861	medium	2.747668	0.714286	0.285714	2.855270	0.142857
opérationnel	12	-0.254904	medium	2.817012	0.833333	0.166667	2.527364	0.083333
investir	8	-0.255101	medium	2.739393	0.875000	0.125000	2.293102	0.125000
largement	9	-0.255432	medium	2.812515	0.888889	0.111111	2.150123	0.111111
précédemment	12	-0.255962	medium	3.072905	0.750000	0.250000	2.317414	0.083333
soutenu	7	-0.256134	medium	2.639676	0.857143	0.142857	2.487306	0.142857
traduire	8	-0.256526	medium	2.666473	0.875000	0.125000	2.450573	0.125000
finances	8	-0.256659	medium	2.840529	0.875000	0.125000	2.069603	0.125000
attaquer	8	-0.256715	medium	2.861366	0.750000	0.250000	2.551019	0.125000
caoutchouc	10	-0.257013	medium	3.103225	0.600000	0.400000	2.790833	0.100000
revêtement	10	-0.257841	medium	3.100276	0.700000	0.300000	2.374425	0.100000
liquidation	11	-0.258004	medium	2.965585	0.818182	0.181818	2.220282	0.090909
agrandir	8	-0.260295	medium	2.925066	0.750000	0.250000	2.406504	0.125000
valable	7	-0.260323	medium	3.086632	0.714286	0.285714	2.105852	0.142857
portion	7	-0.261307	medium	2.816892	0.857143	0.142857	2.092157	0.142857
davantage	9	-0.261444	medium	2.981782	0.777778	0.222222	2.239671	0.111111
priorité	8	-0.261458	medium	2.933984	0.750000	0.250000	2.385318	0.125000
audience	8	-0.261492	medium	2.658895	0.875000	0.125000	2.459992	0.125000
engager	7	-0.261753	medium	2.934611	0.714286	0.285714	2.436362	0.142857
palace	6	-0.262123	medium	2.806519	0.833333	0.166667	2.083734	0.166667
cheville	8	-0.262470	medium	3.043571	0.750000	0.250000	2.144117	0.125000
corriger	8	-0.262521	medium	2.875239	0.750000	0.250000	2.512298	0.125000
classe	6	-0.262540	medium	2.646667	0.833333	0.166667	2.432837	0.166667
report	6	-0.263112	medium	2.703375	0.833333	0.166667	2.307954	0.166667
levier	6	-0.264169	medium	2.715924	0.833333	0.166667	2.278977	0.166667
cuisine	7	-0.265828	medium	2.663115	0.857143	0.142857	2.422053	0.142857
rapidement	10	-0.267290	medium	2.739881	0.900000	0.100000	2.305898	0.100000
référence	9	-0.267386	medium	3.047724	0.666667	0.333333	2.555362	0.111111
presque	7	-0.267423	medium	2.911276	0.857143	0.142857	1.876857	0.142857
monnaie	7	-0.267665	medium	2.690172	0.857143	0.142857	2.360211	0.142857
anthracite	10	-0.269946	medium	2.817023	0.800000	0.200000	2.554970	0.100000
passion	7	-0.270001	medium	2.754373	0.857143	0.142857	2.216393	0.142857
longitudinal	12	-0.270193	medium	2.924365	0.750000	0.250000	2.621854	0.083333
humanitaire	11	-0.270891	medium	2.843749	0.818182	0.181818	2.468238	0.090909
étendue	7	-0.270985	medium	2.768287	0.857143	0.142857	2.184535	0.142857
conclure	8	-0.271621	medium	2.813304	0.875000	0.125000	2.107589	0.125000
baisser	7	-0.271760	medium	2.768116	0.857143	0.142857	2.183791	0.142857
échantillon	11	-0.272498	medium	3.054955	0.818182	0.181818	2.003871	0.090909
émergence	9	-0.274717	medium	2.922659	0.777778	0.222222	2.349873	0.111111
continu	7	-0.275514	medium	2.805138	0.857143	0.142857	2.097386	0.142857
participe	9	-0.275818	medium	2.820691	0.777778	0.222222	2.571359	0.111111
portant	7	-0.276082	medium	2.789753	0.857143	0.142857	2.130225	0.142857
liaison	7	-0.276322	medium	2.688420	0.857143	0.142857	2.351563	0.142857
doucement	9	-0.276602	medium	2.784213	0.888889	0.111111	2.181515	0.111111
attendu	7	-0.277171	medium	2.676060	0.857143	0.142857	2.377377	0.142857
texture	7	-0.277344	medium	2.886189	0.714286	0.285714	2.519814	0.142857
aiguille	8	-0.277407	medium	2.871634	0.750000	0.250000	2.498722	0.125000
inverse	7	-0.278282	medium	2.652607	0.857143	0.142857	2.427084	0.142857
couteau	7	-0.279024	medium	2.733441	0.857143	0.142857	2.249174	0.142857
destin	6	-0.279323	medium	2.625828	1.000000	0.000000	1.751452	0.166667
vachette	8	-0.281335	medium	2.969456	0.750000	0.250000	2.279055	0.125000
malade	6	-0.281542	medium	2.811158	0.833333	0.166667	2.045586	0.166667
étendre	7	-0.284258	medium	2.730655	0.857143	0.142857	2.247723	0.142857
principe	8	-0.284574	medium	2.849040	0.750000	0.250000	2.537816	0.125000
renommée	8	-0.284668	medium	2.878086	0.750000	0.250000	2.474137	0.125000
donner	6	-0.286051	medium	2.668983	0.833333	0.166667	2.350117	0.166667
pourcentage	11	-0.286263	medium	2.849120	0.909091	0.090909	2.050991	0.090909
alentours	9	-0.286524	medium	2.637737	1.000000	0.000000	2.019132	0.111111
violence	8	-0.287299	medium	2.800679	0.875000	0.125000	2.112603	0.125000
